id_bien;id_commune;no_voie;type_voie;indice_repetition;voie;nombre_piece;surface_carrez;surface_reelle_bati;type_local
4586;26281;15;RUE;;ALPHONSE DAUDET;4;73.88;77;Appartement
15441;72231;32;RUE;;FERNAND CRAPEZ;3;73.88;82;Appartement
22402;77513;23;RUE;;DE LA MARNE;4;73.88;81;Appartement
24902;83112;10;ALL;;DES PALMIERS;3;73.88;75;Appartement
29462;92075;45;BD;;DU LYCEE;3;73.88;75;Appartement
3926;17300;21;RUE;;SAINT DOMINIQUE;2;73.89;81;Appartement
10579;45147;13;RUE;;HECTOR BERLIOZ;4;73.89;76;Appartement
8471;38185;48;BD;;MAL FOCH;4;73.9;77;Appartement
15036;69387;4;RUE;B;ELIE ROCHETTE;3;73.9;75;Appartement
18845;75116;12;RUE;;CHERNOVIZ;2;73.9;60;Appartement
21951;77305;30;RUE;;DES CHESNOIS;3;73.9;66;Appartement
24259;82121;4;RUE;B;LAGRAVERE;3;73.9;74;Appartement
31172;94034;25;RUE;;HENRI BARBUSSE;4;73.9;74;Appartement
2955;13204;4;RUE;;CHARLES DE FOUCAULD;4;73.91;80;Appartement
19168;75116;35;AV;;THEOPHILE GAUTIER;3;73.91;70;Appartement
6724;33318;18;RUE;;ARISTIDES DE SOUSA MENDES;3;73.92;74;Appartement
23048;78358;3;AV;;PASCAL;4;73.92;74;Appartement
2050;08409;6;AV;;DE LA MARCK;3;73.93;75;Appartement
21538;77152;661;RES;;DE LA BRETAGNE;4;73.93;73;Appartement
28045;92020;2;AV;;DE PARIS;3;73.93;74;Appartement
250;02722;10;PL;;DE LAON;3;73.94;75;Appartement
10395;44183;2;RTE;B;DE LA TURBALLE;3;73.95;76;Maison
7163;34032;9;AV;;DES ARBOUSIERS;3;73.96;85;Maison
11601;53130;18;RUE;;DES BELIERS;4;73.96;74;Appartement
32900;95210;27;AV;;DE CEINTURE;4;73.96;70;Appartement
27696;92002;49;RUE;;DE CHATENAY;3;73.97;64;Appartement
2104;10333;22;RUE;;JULES DIDIER;4;73.98;71;Appartement
11518;51454;25;ESP;;FLECHAMBAULT;3;73.98;73;Appartement
32303;94080;188;RUE;;DE LA JARRY;4;73.98;72;Appartement
446;04226;;RES;;LES MELEZES;3;73.99;59;Appartement
21379;77085;37;AV;;DU CHENE SAINT FIACRE;4;73.99;73;Appartement
25329;83137;138;AV;;GENERAL GOURAUD;4;73.99;68;Appartement
25508;84007;2;AV;B;FERDINAND BEC;3;73.99;73;Appartement
9642;43012;2;AV;;DE FIRMINY;4;74.01;83;Appartement
13894;69034;7;RUE;;JEAN MOULIN;4;74.01;74;Appartement
6015;33063;19;RUE;;FREDERIC BENTAYOUX;3;74.02;72;Appartement
19018;75116;65;RUE;;JEAN DE LA FONTAINE;2;74.02;64;Appartement
19123;75116;103;AV;;DE VERSAILLES;2;74.02;74;Appartement
27053;91377;2;RUE;;DE MOSCOU;4;74.02;74;Appartement
30355;93066;4;RUE;;DENFERT ROCHEREAU;3;74.02;80;Appartement
31529;94046;14;AV;;DU PROFESSEUR CADIOT;4;74.02;80;Appartement
33562;95582;33;BD;;CHARLES DE GAULLE;4;74.02;79;Appartement
873;06030;2;RUE;;TANO DOU DRAC;3;74.03;75;Appartement
8187;38053;59;RUE;;DE LA LIBERTE;3;74.03;74;Appartement
27365;91552;23;RUE;;DES CLOSEAUX;4;74.03;73;Maison
13288;62041;53;PL;;GRAND PLACE;3;74.04;78;Appartement
17065;75109;44;RUE;;CONDORCET;4;74.04;70;Appartement
22201;77390;1;AV;;MAURICE DE VLAMINCK;3;74.04;67;Maison
30801;94017;196;RUE;;DIDEROT;4;74.04;73;Appartement
7383;34207;15;PL;;BEAUSOLEIL;4;74.05;73;Maison
16251;75103;80;RUE;;DES ARCHIVES;3;74.05;82;Appartement
27013;91345;1;PL;;SCHOELCHER;3;74.05;70;Appartement
8258;38169;6;RUE;;DE L OBIOU;3;74.06;74;Appartement
10311;44154;59;AV;B;DU ONZE NOVEMBRE 1918;3;74.06;36;Maison
29566;93005;2;AV;;JULES JOUY;4;74.06;74;Appartement
7891;35281;25;RUE;B;JULES VALLES;3;74.07;72;Maison
17307;75110;50;RUE;;DU FBG ST MARTIN;3;74.07;73;Appartement
21544;77152;563;AV;;DU COLONEL FABIEN;5;74.08;73;Appartement
24517;83050;9001;RUE;;TETE DE BOEUF;4;74.08;74;Appartement
3984;18033;13;RUE;;NOTRE DAME;3;74.09;81;Appartement
7793;35238;3;RUE;;ADOLPHE TOUFFAIT;3;74.09;73;Appartement
21114;76540;30;PL;;DES CARMES;3;74.09;72;Appartement
32878;95210;26;RUE;;PASTEUR;3;74.09;52;Appartement
3207;13209;130;CHE;;DE MORGIOU;3;74.1;74;Appartement
8898;40046;46;PL;;LILY;4;74.1;83;Appartement
12289;59009;66;BD;;ALBERT 1ER;3;74.1;73;Appartement
12859;59660;3;RUE;;DE LA REPUBLIQUE;3;74.1;73;Appartement
16978;75109;16;RUE;;DE NAVARIN;3;74.1;75;Appartement
19505;75117;64;RUE;;SAUSSURE;3;74.1;75;Appartement
27952;92014;2;RUE;B;ELIE LE GALLAIS;4;74.1;74;Appartement
33976;2A004;9012;CHE;;DE BIANCARELLO;3;74.1;76;Appartement
5715;31555;35;BD;;LAZARE CARNOT;3;74.11;79;Appartement
8645;38421;22;RUE;;LE CORBUSIER;4;74.11;73;Appartement
15093;69388;65;RUE;;MARIUS BERLIET;3;74.11;74;Appartement
16848;75108;27;RUE;;CAMBACERES;3;74.12;75;Appartement
29623;93013;14;RUE;;DANIEL DOHET;3;74.12;68;Maison
32817;95199;43;RUE;B;AUGUSTE ET ANDRE ROUZEE;4;74.12;76;Maison
3497;13215;381;CHE;;MADRAGUE VILLE;4;74.13;76;Appartement
13528;64410;14;PL;;PIERRE ET MARIE CURIE;4;74.13;74;Appartement
20163;75118;25;BD;;BARBES;3;74.13;73;Appartement
20964;76351;94;AV;;PAUL VERLAINE;3;74.13;71;Appartement
30302;93064;29;AV;;DU GEN DE GAULLE;3;74.13;73;Appartement
21587;77182;39;AV;B;DES ETATS UNIS;3;74.14;72;Appartement
4934;28359;8;AV;;DU GEN LECLERC;3;74.15;67;Maison
11481;51454;43;RUE;;CHARLIER;3;74.15;75;Appartement
14560;69290;62;RUE;;LOUIS BRAILLE;3;74.15;70;Appartement
15337;72003;6;PAS;;DE LA CHESNAIE;3;74.15;71;Appartement
23125;78372;25;GR;;GRANDE RUE;2;74.15;54;Appartement
23410;78490;561;AV;;DES SABLONS;4;74.15;73;Appartement
14257;69256;50;RUE;;JEAN ET JOSEPHINE PEYRI;4;74.16;74;Appartement
19331;75117;1;RUE;;DE L ARC DE TRIOMPHE;4;74.16;73;Appartement
23523;78545;6;SQ;;HOTEL DE VILLE;3;74.16;74;Appartement
22738;78172;1;SQ;;DES ECOUVILLIERS;5;74.17;83;Appartement
13806;69003;40;AV;;GABRIEL PERI;3;74.18;81;Appartement
18472;75115;15;RUE;;ERNEST RENAN;4;74.18;70;Appartement
24658;83069;4;IMP;;DES TOURTERELLES;4;74.18;70;Appartement
29454;92075;7;RUE;;DU QUATRE SEPTEMBRE;3;74.18;76;Appartement
2080;10081;87;RUE;;JULES FERRY;4;74.19;74;Appartement
25292;83137;200;CHE;;DE PLAISANCE;3;74.19;74;Appartement
28602;92044;122;RUE;;ANATOLE FRANCE;4;74.19;69;Appartement
9880;44109;1;VEN;;DU THOUET;4;74.2;74;Appartement
9995;44109;37;RUE;;DE LA RIVETERIE;4;74.2;72;Appartement
33682;95675;51;RUE;;DE LA FLAGE;3;74.2;75;Appartement
3749;14715;5;RUE;;AMIRAL DE MAIGRET;3;74.21;88;Appartement
4815;28085;5;RUE;;SALVADOR ALLENDE;3;74.21;76;Appartement
20793;76217;54;RUE;;THIERS;4;74.21;64;Appartement
22982;78335;26;RUE;;DE LA FAIENCERIE;3;74.21;71;Appartement
11902;54482;9001;;;HAUT RIVAGE RUE JEAN 23;4;74.22;73;Appartement
5382;30189;1045;CHE;;DU GOLF;3;74.23;74;Appartement
32300;94080;17;RUE;;CREBILLON;4;74.23;76;Appartement
5142;30123;29;GR;;GRAND RUE;4;74.24;75;Appartement
6473;33200;9;RUE;;MARS;4;74.24;73;Maison
29860;93047;9001;RES;;VICTOR HUGO;5;74.24;74;Appartement
2764;13119;9001;RES;;LES ROMARINS;3;74.25;71;Appartement
12061;56098;6;RUE;;JEANNE D ARC;4;74.25;93;Appartement
23295;78431;5;CHE;;DES GRAVIERS;4;74.25;74;Maison
22745;78172;1;RUE;;LOUIS NOGUERES;4;74.27;76;Maison
13445;64100;26;ALL;;JEAN DUFOURG;3;74.28;74;Appartement
16493;75105;70;RUE;;CLAUDE BERNARD;3;74.29;75;Appartement
16794;75107;44;AV;;BOSQUET;4;74.29;70;Appartement
25369;83144;9001;RES;;LA COUPIANE;4;74.29;71;Appartement
11126;49246;15;AV;;DE LA CHESNAIE;4;74.3;74;Appartement
11571;51573;42;AV;B;ROGER SALENGRO;3;74.3;74;Appartement
5719;31555;55;BD;;DES MINIMES;3;74.31;76;Appartement
11215;50129;5;AV;;DELAVILLE;4;74.31;83;Appartement
13610;64445;34;AV;;DU LOUP;3;74.31;71;Appartement
29574;93005;7;ALL;;DU DOC DUPUYTREN;3;74.31;75;Appartement
3268;13210;47;CHE;;DE LA VALBARELLE ST MARCEL;4;74.32;75;Appartement
6408;33167;2;PL;;DE LA SOUYS;3;74.32;72;Appartement
6977;33544;9001;RES;;ESPACE ATLANTIQUE CANARIES;3;74.32;76;Appartement
13475;64129;5;RUE;;DU LYS;4;74.32;69;Appartement
16373;75104;7;RUE;;BOUTAREL;4;74.32;70;Appartement
5492;31056;21;RUE;;DES ROSSIGNOLS;3;74.33;73;Appartement
10002;44109;3;RUE;;COPERNIC;2;74.33;72;Appartement
11689;54261;30;RUE;;DU PONT SAINT JULES;3;74.33;72;Appartement
11800;54395;27;RUE;;DU HAUT BOURGEOIS;3;74.33;74;Appartement
30133;93053;32;RUE;;MOISSAN;4;74.33;73;Appartement
2730;13043;3;AV;;DE LA COTE BLEUE;5;74.34;102;Maison
30443;93070;16;AV;;MICHELET;3;74.34;73;Appartement
31527;94046;14;AV;;DU PROFESSEUR CADIOT;4;74.34;74;Appartement
3289;13211;5056;TRA;F;DES FAIENCIERS;4;74.35;73;Appartement
22565;78123;9;RUE;;JEAN MONNET;3;74.35;74;Appartement
24393;83016;570;CHE;;NO 128  LA PIERRE MOURAOU;3;74.35;53;Appartement
31996;94068;66;AV;;DU CLOS;3;74.35;76;Appartement
2481;11262;40;RUE;;DE LA CORNICHE;2;74.36;74;Maison
4703;27229;17;RUE;;LAFAYETTE;3;74.36;76;Maison
21268;77053;1;AV;;DU PARC;5;74.36;73;Appartement
21326;77067;3;SQ;;DES ROSEAUX;4;74.36;87;Maison
21900;77288;6;RUE;B;DU PDT DESPATYS;5;74.36;73;Appartement
31637;94052;24;AV;;CHARLES V;3;74.36;74;Appartement
6847;33514;9;CHE;A;DE LA NEVE;3;74.37;77;Maison
22992;78350;7;RUE;;DE VOISINS;4;74.38;75;Appartement
9197;40317;80;RTE;;DE L ETANG;4;74.39;74;Maison
18362;75114;131;BD;;BRUNE;3;74.39;70;Appartement
1921;07042;9;AV;B;PIERRE BROSSOLETTE;4;74.4;71;Appartement
22735;78165;7;ALL;;DE L AQUEDUC;4;74.4;74;Appartement
1724;06149;1;RUE;;GASTON ARNULF;3;74.41;70;Appartement
13338;62193;34;RUE;;LOUIS GARNERAY;3;74.41;74;Appartement
26787;91223;7;AV;;HENRI FARMAN;4;74.41;72;Appartement
33688;95680;75;RUE;B;GAMBETTA;5;74.42;74;Appartement
4598;26281;3;RUE;B;DU PUY;4;74.43;74;Appartement
18450;75115;13;RUE;;THIBOUMERY;3;74.43;74;Appartement
20031;75118;69;RUE;;CAULAINCOURT;4;74.43;74;Appartement
23858;78646;15;RUE;T;BORGNIS DESBORDES;4;74.43;75;Appartement
26998;91345;21;RUE;;DE LA PEUPLERAIE;4;74.43;73;Appartement
32781;95197;14;RUE;;EUGENE LAMARRE;4;74.43;74;Appartement
8178;38011;2;ALL;T;DE CONFLUENT;4;74.44;74;Appartement
15097;69388;7;RUE;;PROFESSEUR ROLLET;4;74.44;75;Appartement
31739;94058;168;AV;;DU MARECHAL JOFFRE;3;74.44;80;Appartement
32560;95018;46;AV;;DE VERDUN;4;74.44;76;Appartement
7398;34239;15;AV;;LEONCE GABAUDAN;3;74.46;75;Appartement
26157;88160;6;COTE;;VINSEAUX;4;74.46;69;Appartement
23522;78545;6;SQ;;HOTEL DE VILLE;4;74.47;81;Appartement
32995;95252;1;RUE;;DU HAUT D AULNY;4;74.47;71;Appartement
8070;37196;6;RUE;;DU PUITS DE LA ROCHE;4;74.48;75;Appartement
17752;75111;67;BD;;RICHARD LENOIR;3;74.48;74;Appartement
23546;78545;7;RUE;;ROBERT DESNOS;4;74.48;74;Appartement
26336;90010;21;RUE;;ALBERT THOMAS;3;74.48;78;Appartement
8081;37233;7;RES;;LE GRAND MAIL;4;74.49;75;Appartement
8567;38249;25;ALL;;DE LA DENT DE CROLLES;3;74.5;75;Appartement
9491;42218;153;RUE;;BERGSON;5;74.5;73;Appartement
10095;44109;12;QUAI;;DUMONT D URVILLE;3;74.5;74;Appartement
11763;54364;15;RUE;;DE LA SOURCE;3;74.5;78;Appartement
22447;78005;18;RUE;;LINO VENTURA;4;74.5;74;Appartement
25120;83129;615;COR;;DE SOLVIOU;4;74.5;74;Appartement
27164;91433;2;RES;;MOULIN DE VALNAZE;3;74.5;74;Appartement
33269;95427;25;RUE;;DES LEVRIERS;4;74.51;75;Appartement
2445;11203;16;CITE;;LES LAURIERS;4;74.52;78;Maison
11288;50502;51;RUE;;ANDRE GROULT;4;74.52;73;Appartement
15659;74042;74;RUE;;DES REVEES;3;74.52;75;Appartement
27956;92014;41;RUE;;DE LA FONTAINE GRELOT;4;74.52;73;Appartement
16112;75102;94;RUE;;MONTMARTRE;3;74.53;79;Appartement
287;03310;71;RUE;;JEAN JAURES;3;74.54;80;Appartement
5056;29233;13;RUE;;THIERS;4;74.54;90;Appartement
8565;38249;125;ALL;;DE LA DENT DE CROLLES;3;74.54;74;Appartement
10344;44162;7;RUE;;DE MORLAIX;4;74.54;75;Appartement
23738;78621;21;RUE;;DE KOPRIVNICE;4;74.54;74;Appartement
7161;34032;14;AV;;GEORGES CLEMENCEAU;3;74.55;63;Appartement
13598;64445;6;BD;;RECTEUR JEAN SARRAILH;5;74.55;75;Appartement
13705;65440;29;RUE;;BRAUHAUBAN;2;74.55;72;Appartement
21030;76540;13;RUE;;CESAR FRANCK;4;74.55;74;Appartement
22698;78158;85;RUE;;DE VERSAILLES;2;74.55;40;Appartement
27749;92004;37;RUE;;GEORGES GUYNEMER;4;74.55;73;Appartement
28826;92049;5;RUE;;CARVES;3;74.55;74;Appartement
1949;07240;5136;;;LE PETIT BLOD;4;74.57;81;Appartement
9563;42218;5;RUE;;OLIVIER DE SERRES;3;74.57;74;Appartement
11893;54482;7;RUE;;DOCTEUR ROUX AULNES;5;74.57;72;Appartement
14765;69383;311;RUE;;PAUL BERT;3;74.57;74;Appartement
26685;91200;25;RUE;;ST PIERRE;1;74.57;16;Appartement
2135;10362;9;RUE;;DU 11 NOVEMBRE;4;74.58;80;Appartement
2447;11203;51;AV;;MARECHAL FOCH;3;74.58;64;Appartement
11879;54439;2;RUE;;DES MAIX;3;74.58;74;Appartement
30995;94022;3;RUE;B;L'INSURRECTION PARISIENNE;4;74.58;75;Appartement
33122;95306;10;PL;;DU BOIS COURLIS;4;74.58;77;Maison
33574;95585;120;RUE;;PIERRE BROSSOLETTE;4;74.58;74;Appartement
6234;33063;222;AV;;EYSINES CAUD;3;74.59;68;Appartement
15623;74010;9;AV;;BERTHOLLET;3;74.59;76;Appartement
4993;29019;4;RUE;;RAMEAU;4;74.6;70;Appartement
10498;44198;5;RUE;;LOUISE MICHEL;4;74.6;74;Appartement
13372;62764;510;RUE;;MEDIOLANAISE;3;74.6;74;Appartement
24392;83016;139;CHE;;DE LA BERENGUIERE;4;74.6;110;Appartement
27226;91477;12;RUE;;PIERRE GILLES DE GENNES;4;74.6;76;Appartement
32273;94079;4;ALL;;PIERRE MENDES FRANCE;4;74.6;74;Appartement
19930;75118;41;RUE;;DE LA CHAPELLE;3;74.61;65;Appartement
28815;92049;37;RUE;;BOILEAU;3;74.61;74;Appartement
1732;06149;19;BD;;FRANCOIS SUAREZ;3;74.62;66;Appartement
16861;75108;3;RUE;;DE TEHERAN;1;74.62;24;Appartement
31794;94059;9;AV;;GEORGES FOUREAU;4;74.62;74;Appartement
14461;69266;55;AV;;GENERAL LECLERC;3;74.63;74;Appartement
3453;13214;23;RUE;;GABRIEL AUDISIO;4;74.64;74;Appartement
11361;51108;5;AV;;DU GENERAL SARRAIL;3;74.64;75;Appartement
13474;64129;5;RUE;;DU LYS;4;74.64;69;Appartement
15389;72181;38;RUE;;GALILEE;4;74.64;70;Appartement
21080;76540;56;RUE;;SAINT ELOI;2;74.64;81;Appartement
4903;28218;4;RUE;;DE L OISEAU DE FEU;3;74.65;72;Appartement
9719;44025;15;PL;;DE L EGLISE;4;74.65;89;Appartement
9727;44026;9;RUE;;GEORGES CLEMENCEAU;3;74.66;74;Appartement
21097;76540;8;RUE;;EDOUARD ADAM;3;74.66;60;Appartement
21327;77067;5;SQ;;DES SAULES;4;74.66;87;Maison
14861;69384;38;RUE;;ARTAUD;4;74.67;78;Appartement
22259;77445;2;RUE;B;MARCELIN BERTHELOT;4;74.67;73;Appartement
23586;78551;17;RUE;;DANES DE MONTARDAT;3;74.67;74;Appartement
30219;93062;28;AV;;THIERS;4;74.67;76;Appartement
17381;75110;12;BD;;DE MAGENTA;3;74.68;74;Appartement
24993;83123;38;ALL;;DES PALMIERS;4;74.68;76;Maison
14448;69266;35;CRS;;EMILE ZOLA;3;74.69;76;Appartement
24045;79191;30;RUE;;E PROUST CHAUMETTE;4;74.69;77;Appartement
33955;2A004;9020;RES;C;GENETS D'ALZO;3;74.69;75;Appartement
6563;33238;2;RUE;B;HELENE BOUCHER;4;74.7;73;Maison
13702;65440;20;RUE;;LARREY;4;74.7;74;Appartement
24331;83009;5;RUE;;JENNER;4;74.7;82;Appartement
27947;92012;19;ALL;;ROBERT DOISNEAU;3;74.7;74;Appartement
33455;95555;91;BD;;MARECHAL FOCH R N 14;4;74.7;67;Appartement
722;06012;33;RUE;;ORCHIDEES PROLONGEE;4;74.71;72;Appartement
5;01004;36;RUE;;DES APOTRES;2;74.72;79;Appartement
26550;91122;10;RUE;;DE MONTJAY;4;74.73;89;Maison
11337;51108;66;RUE;;DU FBG SAINT ANTOINE;3;74.74;72;Appartement
4553;26198;42;RTE;;DE SAINT PAUL;3;74.75;75;Appartement
25732;85151;6;PL;;DE LA MAIRIE;3;74.75;74;Appartement
26613;91174;3;RUE;;CAMILLE CLAUDEL;4;74.75;74;Appartement
813;06027;6;AV;;DE NICE;3;74.76;81;Appartement
7166;34057;167;IMP;;DES DAHLIAS;4;74.76;75;Appartement
20009;75118;5;RUE;;HOUDON;4;74.76;78;Appartement
5012;29022;48;RUE;;DU GOLF;4;74.78;74;Appartement
5364;30189;9;RUE;;DUMONT D URVILLE;3;74.78;77;Appartement
18861;75116;15;RUE;;CHANEZ;3;74.78;75;Appartement
21920;77294;16;RUE;;PIERRE COLOMBIER;3;74.79;63;Maison
2028;08190;187;ALL;;DES CANARIS;3;74.8;61;Maison
11684;54254;23;RUE;;DE LA LOIRE;3;74.8;75;Appartement
29245;92063;4;RUE;;MARCEL PAGNOL;3;74.8;70;Appartement
32503;95018;19;RUE;;ERNESTINE;2;74.8;30;Appartement
12628;59368;11;AV;;LOUISE;3;74.81;73;Appartement
13700;65440;16;RUE;;LEON DALLOZ;4;74.81;72;Appartement
21134;76575;9001;RES;;MIRABEAU TOUR 3;4;74.82;80;Appartement
28147;92024;35;RUE;;GEORGES BOISSEAU;4;74.82;74;Appartement
17685;75111;1;PL;;DE LA NATION;3;74.83;71;Appartement
4980;29019;34;RUE;;JEAN MERMOZ;3;74.84;74;Appartement
11853;54395;85;BD;;D HAUSSONVILLE;4;74.84;76;Appartement
21937;77296;736;AV;D;DE L'EUROPE;4;74.84;75;Appartement
31689;94058;6;VLA;;DE LA GARENNE;3;74.84;68;Maison
77;01160;30;RUE;;DE VERSOIX;3;74.85;75;Appartement
3188;13208;31;ALL;;ALBENIZ;4;74.85;75;Appartement
13858;69029;41;RUE;;DE LA BATTERIE;4;74.85;73;Appartement
11462;51454;31;RUE;;DE L ECU;3;74.86;79;Appartement
11965;54580;13;RUE;;DES MERLES;4;74.86;75;Appartement
12604;59368;6;VLA;;VLA MISTRAL;4;74.86;58;Maison
23799;78640;12;AV;;DU GENERAL DE GAULLE;4;74.86;76;Appartement
5119;30061;3;RUE;;DES MURIERS;3;74.87;71;Appartement
31080;94028;7;RUE;;PAUL GAUGUIN;3;74.87;76;Appartement
5608;31555;26;RUE;;CERVANTES;4;74.88;74;Appartement
21190;77014;3;RUE;;JACQUES DURAND;3;74.88;71;Appartement
13755;66037;1;RUE;;DES HIRONDELLES;4;74.89;75;Maison
25371;83144;9001;RES;;LA COUPIANE;3;74.89;71;Appartement
22442;77514;5;ALL;;DES NOISETIERS;4;74.9;74;Maison
22732;78165;6;ALL;;DU MAIL;4;74.9;76;Appartement
13103;60342;1;IMP;;ANNA DE NOAILLES;4;74.91;76;Appartement
25813;85194;83;RUE;B;DES NORMANDS;3;74.91;75;Appartement
6243;33063;52;AV;;THIERS;3;74.92;74;Appartement
24179;80533;21;RUE;;ROGER SALENGRO;4;74.92;70;Appartement
28678;92044;54;RUE;;JEAN JAURES;3;74.92;60;Appartement
22882;78242;64;AV;;SANTOS DUMONT;4;74.93;90;Appartement
23260;78423;14;RUE;;LAMARTINE;2;74.93;72;Maison
32189;94076;56;AV;;DE LA REPUBLIQUE;4;74.93;74;Appartement
3332;13212;17;RUE;;ST JEAN DU DESERT;4;74.94;75;Appartement
5973;33063;13;RUE;;DU CAPITAINE FERRAND;2;74.94;47;Maison
17384;75110;13;BD;;DE MAGENTA;3;74.94;80;Appartement
27460;91589;46;RUE;B;DES ROSSAYS;4;74.94;73;Appartement
5136;30082;29;RUE;;DES MICOCOULIERS;4;74.95;77;Maison
20959;76351;117;AV;;FOCH;3;74.95;75;Appartement
21645;77217;6;RUE;;DE BOUGAINVILLE;4;74.95;80;Appartement
21910;77288;28;BD;;GAMBETTA;3;74.95;76;Appartement
1512;06088;54;AV;;DU RAY;5;74.96;74;Appartement
15671;74056;1141;RTE;;DE MONTROC;1;74.96;72;Appartement
32954;95219;14;RTE;;DE FRANCONVILLE;4;74.96;76;Appartement
32039;94069;5;QUAI;B;DE LA REPUBLIQUE;3;74.97;76;Appartement
9470;42207;33;PL;;DE LA LIBERTE;3;74.98;74;Appartement
16117;75102;3;PAS;;DE LA TRINITE;2;74.98;75;Appartement
9582;42218;7;PL;;JEAN MOULIN;3;74.99;78;Appartement
5144;30126;5229;RUE;;DE LA PRIVADIERE;2;742.17;40;Maison
4983;29019;37;RUE;;VICTOR HUGO;3;75.01;76;Appartement
13809;69006;27;RUE;;DU NORD;3;75.01;70;Appartement
21507;77131;8;RUE;;GUY MOQUET;4;75.01;75;Appartement
31105;94033;10;RUE;;DANIELLE CASANOVA;4;75.01;76;Appartement
31306;94041;20;RUE;;PIERRE RIGAUD;4;75.01;75;Appartement
32950;95219;8;RUE;;VAN GOGH;5;75.01;81;Appartement
2810;13201;57;RUE;;DU COQ;3;75.02;74;Appartement
21999;77312;2;RUE;B;DU TROU DE LA VENTE;2;75.02;55;Appartement
22969;78322;12;PARC;;DE DIANE;3;75.02;78;Appartement
28615;92044;139;RUE;;ARISTIDE BRIAND;3;75.02;75;Appartement
13593;64445;110;BD;;D ALSACE LORRAINE;2;75.03;81;Appartement
16699;75107;187;RUE;;DE L UNIVERSITE;3;75.03;76;Appartement
15774;74164;6;AV;;DE LA PLAINE;3;75.04;75;Appartement
1700;06126;8;AV;;DES MOULINS;4;75.05;74;Appartement
1797;06155;407;AV;;HENRI BARBUSSE;4;75.05;82;Appartement
5389;30189;10;BD;;ALPHONSE DAUDET;3;75.05;75;Appartement
7220;34113;25;RUE;;CITE VERS L AVENIR;4;75.05;72;Appartement
17691;75111;15;PAS;;STE ANNE POPINCOURT;3;75.05;72;Appartement
30165;93055;7;MAIL;;HELENE BRION;4;75.05;76;Appartement
32843;95203;3;RUE;;PIERRE BROSSOLETTE;4;75.05;73;Appartement
435;04209;40;AV;;JEAN MOULIN;3;75.06;74;Appartement
6782;33366;8;ALL;;BESNARD;3;75.06;74;Maison
21743;77259;2;CHE;C;DU GAZON;4;75.06;76;Maison
2159;10387;144;RUE;;EDOUARD VAILLANT;4;75.07;62;Maison
26519;91114;14;RUE;;DES VALLEES;3;75.07;74;Appartement
9503;42218;18;RUE;;REMBRANDT;4;75.09;71;Appartement
19767;75118;14;RUE;;ANDRE DEL SARTE;3;75.09;80;Appartement
21320;77067;15;SQ;;DES EUCALYPTUS;4;75.09;87;Maison
2435;11202;18;AV;;DU SEMAPHORE;2;75.1;58;Appartement
2807;13201;50;RUE;;PARADIS;3;75.1;78;Appartement
5328;30189;32;RUE;;DE LA GARRIGUE;4;75.1;90;Appartement
9983;44109;2;RUE;;LOUIS GUILLOUX;4;75.1;77;Appartement
16992;75109;20;RUE;;DES MARTYRS;4;75.11;67;Appartement
17837;75112;15;RUE;;DE TOUL;3;75.11;78;Appartement
21344;77079;8;RUE;;PASTEUR;4;75.12;75;Maison
25525;84016;7;QUAI;;DE L'OUVEZE;4;75.12;80;Appartement
13242;60684;10;ALL;;DES GLAILLEULS;4;75.13;76;Maison
16641;75106;79;RUE;;DE SEVRES;4;75.14;84;Appartement
8744;38559;19;CRS;;STALINGRAD;3;75.15;69;Appartement
10580;45147;13;RUE;;HECTOR BERLIOZ;4;75.15;75;Appartement
17146;75109;57;BD;;DE ROCHECHOUART;3;75.15;74;Appartement
22805;78206;7;RUE;;DU HETRE ROUGE;4;75.15;71;Maison
32742;95127;7;AV;;DE LA CONSTELLATION;4;75.15;75;Appartement
22662;78146;2;QUAI;;DE L AMIRAL MOUCHEZ;3;75.16;75;Appartement
22970;78322;5;PARC;;DE DIANE;3;75.16;78;Appartement
12889;60057;77;RES;;JEANNE HACHETTE;4;75.17;73;Appartement
23002;78354;1;ALL;;DU BRIQUETIER;4;75.17;72;Appartement
24249;82121;24;RUE;;DU FORT;3;75.17;80;Appartement
17996;75112;61;BD;;PONIATOWSKI;3;75.18;76;Appartement
27043;91377;8;SQ;;DU PORTUGAL;3;75.18;76;Appartement
28899;92050;3;RUE;;DU 11 NOVEMBRE 1918;4;75.18;75;Appartement
2003;08090;8;RUE;;JULES TURQUAIS;3;75.19;75;Appartement
6575;33243;27;RUE;;PIERRE BENOIT;4;75.19;77;Appartement
13322;62139;48;RUE;;ALFRED ANDRE;3;75.19;60;Maison
14244;69244;4;AV;;EISENHOWER;4;75.19;74;Appartement
22752;78172;39;RUE;;LOUISE WEISS;4;75.19;75;Maison
22895;78297;11;RUE;;OSCAR NIEMEYER;4;75.19;74;Maison
28057;92022;3;AV;;DE LA RESISTANCE;4;75.2;75;Appartement
4408;25056;6;RUE;;LUCIEN FEBVRE;4;75.21;76;Appartement
16341;75104;33;RUE;;DE RIVOLI;3;75.21;72;Appartement
26082;87085;33;AV;;DE LOUYAT;2;75.21;77;Appartement
27467;91589;117;BD;;ARISTIDE BRIAND;4;75.21;74;Appartement
27393;91570;3;RUE;;BIZET;4;75.22;73;Appartement
22234;77430;1;RUE;;DU POIRIER FOURCHU;2;75.23;80;Appartement
